,review,sentiment
13453,polit staff,1
13454,the locat perfect easi access main london attract,1
13455,it quirki hotel term innov way use space includ room breakfast room,1
13456,staff nice help locat excel,1
13457,locat,1
13458,price,1
13459,a spaciou room love bathroom especi heat floor,1
13460,locat satisfactori,1
13461,noth,1
13462,no posit,1
13463,great locat spaciou room fast internet clean room,1
13464,locat perfect,1
13465,the hotel love staff,1
13466,staff except recept area appeal clean felt welcom,1
13467,great servic,1
13468,staff friendli everyth clean,1
13469,staff friendli room nice bit small,1
13470,no posit,1
13471,food atlant except,1
13472,locat excel,1
13473,clean nice decor,1
13474,profession staff clean comfort room,1
13475,good locat staff friendli help veri clean,1
13476,veri welcom help staff import,1
13477,staff,1
13478,room great plenti space comfi bed,1
13479,the staff counter,1
13480,i like staff hospit and room decor,1
13481,the breakfast,1
13482,love staff help clean,1
13483,no posit,1
13484,extrem help delight staff excel locat bed comfort room quiet,1
13485,servic hospit,1
13486,excel staff good breakfast comfort bed,1
13487,friendli staff noth much problem quiet night,1
13488,veri comfort room,1
13489,no posit,1
13490,clean room great choic breakfast staff soooo help noth problem,1
13491,nice big bed heat bathroom floor lot toiletri,1
13492,food quit good staff also polit attent need,1
13493,the room comfi shower amaz food incred staff extrem nice,1
13494,saif quit,1
13495,the room love,1
13496,friendli staff,1
13497,noth,1
13498,excel facil warm comfort food excel,1
13499,no posit,1
13500,bed realli comfort,1
13501,cozi room,1
13502,no posit,1
13503,veri good hotel nice posit helpful staff,1
13504,breakfast great,1
13505,great hotel everyth excel,1
13506,interior design,1
13507,near shop,1
13508,locat definit stay,1
13509,comfort room comfort bed,1
13510,took money even though didnt go hotel bunch scammer,1
13511,staff polit proffession room clean,1
13512,staff,1
13513,staff extrem friendli help,1
13514,the staff wonder friendli warm help humor,1
13515,locat big plu,1
13516,staff friendli,1
13517,veri friendli staff good locat clean,1
13518,great bathroom love room veri quiet help staff,1
13519,bed nice n comfi,1
13520,help staff good valu nice hotel central london,1
13521,tidi room comfi bed safe great shower,1
13522,friendley staff good wine,1
13523,the room comfi locat great staff friendli polit,1
13524,comfort bed delici breakfast,1
13525,the traine receptionist profession check,1
13526,comfort nice staff,1
13527,walk distanc train tube bu station,1
13528,good breakfast friendli staff,1
13529,no posit,1
13530,recept staff,1
13531,great bed,1
13532,great size room especi london,1
13533,excel hotel friendli staff happi help room gorgeou amaz view,1
13534,staff great help room good excel round,1
13535,room clean breakfast good staff friendli,1
13536,excel locat,1
13537,noth,1
13538,great locat friendli,1
13539,love big room great view littl park good breakfast,1
13540,good locat close paddington lancast gate station near hyde park,1
13541,veri help cooper staff breakfast,1
13542,heat floor shower,1
13543,great valu busi overnight minut walk paddington station,1
13544,the staff absolut fantast whole stay excel iam book thank book com xx,1
13545,veri nice staff comfort bed,1
13546,locat,1
13547,it excel place locat great,1
13548,great locat room,1
13549,locat,1
13550,hotel need work,1
13551,no posit,1
13552,our delux room fabul spaciou special boutiqu feel,1
13553,flexibl check time veri comfort facil great,1
13554,the cushion bed big shower bathroom,1
13555,no posit,1
13556,the bed comfi room well laid excel shower,1
13557,no posit,1
13558,no posit,1
13559,locat locat locat,1
13560,junior suit nice would prepar bath great shower nice clean,1
13561,the stuff friendli well manner,1
13562,comfort clean friendli breakfast good staff help,1
13563,attitud staff,1
13564,excel staff,1
13565,comfi bed quiet room near station,1
13566,pleasant front desk staff,1
13567,we like locat hotel also design bedroom,1
13568,nice big room,1
13569,minut paddington underground get around easi,1
13570,no posit,1
13571,the bed,1
13572,hotel staff love shower amaz great locat,1
13573,no posit,1
13574,no posit,1
13575,no posit,1
13576,the room good size staff kind help,1
13577,quit place,1
13578,everyth room,1
13579,veri friendli staff help us everyth locat perfect,1
13580,great internet connect beauti locat,1
13581,clean quiet area help staff,1
13582,good locat,1
13583,nice staff perfect locat,1
13584,close two station lancast gate paddington,1
13585,the gener ambienc one welcom quiet staff help,1
13586,room love compact room good size,1
13587,everyth could fault,1
13588,the room perfect three day spent bathroom top class,1
13589,room comfort quiet even though street level,1
13590,loaction staff,1
13591,realli nice staff small room clean cosi,1
13592,good clean hotel comfi bed good locat main train station,1
13593,great custom servic great locat veri help,1
13594,we given free upgrad room,1
13595,locat good,1
13596,easi access paddington central london,1
13597,no posit,1
13598,everyth,1
13599,friendli staff nice clean modern great central locat excel breakfast,1
13600,nice room,1
13601,friendli staff good locat,1
13602,staff room locat breakfast,1
13603,area good,1
13604,locat good,1
13605,facil loung area buffet,1
13606,locat,1
13607,staff best everyth everi time need help thank everybodi,1
13608,room clean small quiet breakfast complet,1
13609,relaax,1
13610,everyth,1
13611,poster respons excel receptionist well,1
13612,no posit,1
13613,veri easi staff pleasant help,1
13614,everyon realli help friendli the bed amaz so comfort,1
13615,veri friendli staff,1
13616,veri stylish hotel friendli staff good breakfast,1
13617,no posit,1
13618,friendli staff,1
13619,friendli help staff delici breakfast good size clean room,1
13620,brilliant stay ignor neg review room small stylish clean,1
13621,clean nice stuff good internet good locat,1
13622,conveni paddington,1
13623,perfect stay recommend hotel enough would come back heartbeat,1
13624,late checkout easili grant good bathroom,1
13625,the staff friendli,1
13626,a good hotel comfort bed nice shower clean nice room friendli staff,1
13627,realli good locat modern hotel good facil,1
13628,facil comfort good servic,1
13629,veri friendli staff,1
13630,veri welcom staff room clean,1
13631,friendli staff,1
13632,the locat excel staff help,1
13633,staff welcom friendli,1
13634,the hotel facil good enjoy breakfast,1
13635,veri friendli help staff spotlessli clean modern luxuri fixtur comfort bed well cook breakfast good choic,1
13636,veri clean room,1
13637,locat great,1
13638,no posit,1
13639,central posit nice staff good food bar,1
13640,great locat room well equip clean,1
13641,close paddington station friendli staff food good,1
13642,close paddington station hyde park walk area friendli staff support,1
13643,locat staff,1
13644,room,1
13645,friendli staff,1
13646,no posit,1
13647,the birthday surpris red wine card chocol seal deal hotel wonder place,1
13648,clean good room,1
13649,the staff friendli help the room clean,1
13650,the friendli staff,1
13651,locat food,1
13652,good locat excel staff good fascil my children love place,1
13653,nice central set friendli staff warm comfort room excel breakfast,1
13654,food cooper staff,1
13655,no posit,1
13656,staff friendli great locat,1
13657,great conciergeri beauty,1
13658,staff nice,1
13659,we like bathroom room design quiet,1
13660,easi find near paddington station room nice comfort,1
13661,good clean comfort hotel the staff friendli help held onto bag last day,1
13662,i realli like shower,1
13663,locat staff,1
13664,good valu money comfort bed pillow lack lot hotel,1
13665,good locat great breakfast,1
13666,no posit,1
13667,no posit,1
13668,locat,1
13669,staff help,1
13670,breakfast good,1
13671,it amaz experi would def come back,1
13672,super clean room complimentari tea comfort bed held bag could sightse without carri,1
13673,staff,1
13674,locat,1
13675,good locat,1
13676,no posit,1
13677,room clean locat,1
13678,bedroom ok,1
13679,no posit,1
13680,it walk distanc tube,1
13681,locat good valu money,1
13682,excel locat fault room everyth clean friendli staff enjoy stay london,1
13683,the help recept staff,1
13684,staff wonder go back,1
13685,staff excel attent especi head concierg,1
13686,the receptionist julia help,1
13687,help staff,1
13688,veri nice hotel close underground shop restauraunt,1
13689,staff friendli helpful,1
13690,great area close tube nice pub restaur the staff accommod help,1
13691,staff help friendli,1
13692,the staff realli help,1
13693,staff help friendli food breakfast room servic excel locat,1
13694,breakfast fab,1
13695,room clean staff great locat great tube restaur etc,1
13696,staff kind avail,1
13697,excel neighborhood interest restaur,1
13698,no posit,1
13699,no posit,1
13700,near subway quit locat,1
13701,it near train station,1
13702,room good enough hang space cloth,1
13703,quit locat close train size room,1
13704,the staff incred help attent the locat fabul central major attract,1
13705,locat,1
13706,veri friendli staff excel curri,1
13707,room spaciou clean hotel ideal locat food great,1
13708,no posit,1
13709,no posit,1
13710,attitud staff qualiti foof,1
13711,no posit,1
13712,i like breakfast staff yhey helpful,1
13713,staff locat,1
13714,easi get station mani vari testaur vicin,1
13715,conveni paddington station,1
13716,friendli staff,1
13717,staff locat polit friendli,1
13718,the locat hotel,1
13719,staff great locat,1
13720,locat,1
13721,quiet area comfort bed great shower,1
13722,breakfast,1
13723,great locat friendli staff,1
13724,the staff,1
13725,cleanli,1
13726,locat perfect veri help friendli staff,1
13727,the locat great hotel clean comfort love shower veri happi stay would stay,1
13728,thi hotel central i enjoy one night stay,1
13729,locat staff room good size,1
13730,locat,1
13731,no posit,1
13732,no posit,1
13733,veri small room bed,1
13734,central locat,1
13735,the locat bed,1
13736,good locat,1
13737,clean modern good locat,1
13738,locat,1
13739,love hotel central underground station within walk distanc love caf individu shop nearbi,1
13740,the room nice shower love,1
13741,no posit,1
13742,close kensington garden,1
13743,the friendliest staff ever,1
13744,the singl use room absolut comfort the area felt safe if possibl i would like stay hotel whenev i london,1
13745,no posit,1
13746,everyth hotel,1
13747,no posit,1
13748,near paddington station,1
13749,veri help staff good locat valu money,1
13750,noth,1
13751,quiet locat away hustl bustl tourist sight yet near enough walk tube station park,1
13752,the room spaciou excel bed,1
13753,i like locat,1
13754,staff help good locat,1
13755,it great stay park grand london paddington we appreci excel servic,1
13756,nice staff clean room,1
13757,help staff clean hotel a bit far paddington station,1
13758,locat staff,1
13759,the moment left,1
13760,nice room well organis,1
13761,wifi porter,1
13762,earli checkin base advanc request,1
13763,no posit,1
13764,the properti nice staff helpful the room nice comfort,1
13765,no posit,1
13766,good servic good staff friendli help everth need perfect stay,1
13767,no posit,1
13768,comfi bed larg room london,1
13769,whilst compact room clean quiet locat,1
13770,the staff hotel friendli accommod love give us warm experi enjoy stay super locat,1
13771,we good stay pl inprovis ur indian item breakfast cuisin thnkssss,1
13772,not much,1
13773,the staff excllent,1
13774,good locat wifi fast effici,1
13775,no posit,1
13776,clean fresh well appoint room tidi great locat,1
13777,the staff nice,1
13778,nice hotel room beauti bed comfort did expect big room pari size realli ok window bathroom modern new great shower staff wonderful sinc reserv they sent email prior arriv ask could help anyway also ask i special need extra bed i last minut health problem famili arriv one day earlier stay night less audrey wonder manag receiv dealt book chang reserv i sent note i enter flight cann pari i left airplan alreadi sort everyth they even charg lower rate day i arriv room cost littl less in day saturday june i went friend arriv realli hungri hotel am guy recept believ i forgot name mayb hadesmi manag open restaur get room nice aspargu risoto bread yougurt warm smile even thought riom servic finish midnight realli nice experi monhotel recomend,1
13779,no posit,1
13780,fantast weekend partner we would definit stay locat excel ask better area stay wa close metro shop bar restaur room love cosey modern classi edg facil,1
13781,good locat realli good breakfast mayb best i ever pari confort stylish set everyth need provid site liter arriv hand pocket helpful attent staff,1
13782,i ask downgrad i pay balconi room i enjoy balconi instead upgrad biggest room hotel rate,1
13783,the room everyth insid full packag,1
13784,excel breakfast comfort bed stay room balconi room highli recommend room hotel short walk metro arc de triumph,1
13785,mon hotel charm boutiqu hotel locat near champ elyse littl street come l avenu de grand arme near bu direct stop airport shuttl the metro station argentin line min away lead everywher town veri nice caf restaur near though glamour neighborhood find pari the mini market le march etoil offer fresh fruit basic thing one might need the street quiet hotel locat nice classic build the servic recept great love staff realli help the room confi special bed air condit work great well wifi to end best featur everi room smartphon navig freeli hotel amaz right stay hotel send email ask guest need explain get nearbi restaur attract never experienc kind servic i realli wow highli recommend,1
13786,room love extremelli quiet especi pm keep window wide open wont hear sound they gave us smartphon free use stay free g internet free call europ north america help alot keep touch famili dont get lost pari staff realli nice stay proffession even ask silli question like light turn didnt knew need room card turn it litter minut arc de triopmh light wounder night even pay euro get top see pari absolut beuti metro station nearbi speed travel instead walk took metro ticket euro bring anywher realli nice locat highli recommend,1
13787,the hotel bring high style modern glamour the staff alway readi help anyth amaz locat turist busi area pari,1
13788,no posit,1
13789,locat excel quit easi access tourist travel car park vicin staff dilig respons room well equip nice hotel bar,1
13790,friendli pro activ staff veri comfort bed great locat quiet street proxim metro airport bu,1
13791,friendli help staff,1
13792,design hotel ideal locat close port maillot convent center champ eli e area help staff even end stay,1
13793,locat great close arc de triomph veri comfort bed veri attent staff faux sued wall,1
13794,excel massag expert orthopaed stress relat problem,1
13795,perfectli locat,1
13796,the staff friendli welcom help,1
13797,nice atmospher comfort bed quiet rest,1
13798,the bed staff breakfast check mede femal recept,1
13799,friendli receptionist quit area,1
13800,realli good hotel locat the bad thing i room size realli small,1
13801,the locat price excel,1
13802,amaz staff help great locat smartphon use we love place staff for sure come,1
13803,the staff hotel help room realli great nice locat well,1
13804,wonder stay,1
13805,the locat cannot beat staff superb they knowledg accommod spoke good english,1
13806,custom attent veri good bed,1
13807,good locat help staff,1
13808,locat cleanli staff quit,1
13809,locat brilliant vibe area pretti chill yet classi,1
13810,locat excel staff also excel,1
13811,good locat comfort bed modern room,1
13812,great locat,1
13813,no posit,1
13814,room modern spaciou bed extrem comfort shower brilliant staff help,1
13815,the ice bar excel featur,1
13816,the hotel amazingli design the wall curtain fluffi what could want the staff realli help friendli we woke without hot water immedi upgrad us bigger room howev notic hot water issu cover full hotel unfortun get fix immedi saturday they offer custom book back great,1
13817,staff friendli help locat perfect get anywher need go pari decor hotel cool,1
13818,cool room decor gaudi,1
13819,room clean,1
13820,the bed comfort,1
13821,the hotel overal nice,1
13822,the hotel good expect staff counter room servic veri bad experi i lost euro bag i kept insid room it although mistak i left money bag i know room clean peopl come might take money,1
13823,room spaciou bed comfort interest build,1
13824,room decor,1
13825,the hotel great boutiqu hotel the room great hotel staff help friendli,1
13826,the staff nice funki hotel night club decor sort well done the ice bar must,1
13827,no posit,1
13828,no posit,1
13829,fantast staff profession manag,1
13830,nice room design,1
13831,terribl experi,1
13832,breakfast reason price good qualiti comfi bar good staff,1
13833,amaz victorianlandmark hotel heart citi one kindest attent staff i encount,1
13834,hotel locat near citi centr transport free wifi good signal room comfort coffe tea cooki courtesi,1
13835,the resect outsid build beauti staff polit help,1
13836,locat good nice architectur good staff,1
13837,locat excel tube round corner easi walk covent garden staff friendli and help,1
13838,no posit,1
13839,the locat great near russel sq station,1
13840,the locat superb staff friendli help there improv current underway littl impact we view nois air condit probabl reflect price paid,1
13841,room clean hotel lot charact breakfast good lot select left smartphon room check i airport i notic miss staff found phone sent thank mile concern prompt action,1
13842,hotel russel beauti histor hotel amaz public room also attract comfort guest room we back,1
13843,great look hotel insid,1
13844,all staff especi mile recept profession friendli room well kept loung bar arrear felt comfort relax,1
13845,enjoy room servic twice quick delici food comfi bed love breakfast,1
13846,awesom histor build conveni locat next underground staff specif mile incred friendli made stay experi,1
13847,the locat hotel amaz you easi walk distanc london attract citi the old doorman year welcom face sure,1
13848,staff extrem friendli oblig aircon room work immedi arrang move upgrad locat brilliant free wifi breakfast good conveni a great place stay,1
13849,door staff excel recept staff excel i ask quiet room i given astonish london hotel would ignor request,1
13850,beauti build great locat realli help staff,1
13851,plenti choic breakfast nice tea coffe full english continent avail fresh croissant pastri also locat perfect close tube station also within walk distanc major shop attract opposit russel squar garden staff pleasant help,1
13852,no posit,1
13853,the hotel clean room well knit shower brilliant the staff love,1
13854,breakfast fresh potato standard fri triangl stale fri pastri fresh gave stale tast i compar russel hotel breakfast buffet euston hilton hotel upper woburn excel,1
13855,fabul servic gorgeou old world charm modem spaciou room love help doorman everi day busi day sightse wonder greet cold water infus fresh fruit recept counter,1
13856,we gener love hotel we pass admir statuesqu grandeur bloomsburi so thought tri stay the locat excel close tube stop even baggag get heathrow abl the hotel victorian style maintain notic dragon sculptur staircas twin one lost titan uniqu period featur staircas chandeli etc delight everi time left room the staff help,1
13857,the hotel russel rare survivor bygon era few hotel today match histor opul russel hotel it worth visit drink bar,1
13858,locat perfect delight area busi love park opposit nice restaur bar area charact hotel beauti love marbl tile featur staff polit help our room larg nice bathroom would definit stay,1
13859,thi larg classic hotel interior man decor titan locat close tube make great get around room much larger london right across street park near british museum,1
13860,great central locat monument victorian grandeur architectur hotel,1
13861,the staff particularli friendli help it th wed anniversari came convers check we surpris delight find card bottl champagn delici cake beauti present room day thi thought kind gestur would encourag us pay return visit,1
13862,staff realli friendli cater need everyth clean request fulfil made extra special stay birthday i fault singl thing,1
13863,great locat need beauti exterior lobbi bar area,1
13864,hotel russel prefer hotel london the piccadilli line take airport directli hotel russel station central part london close british museum mani histor site the hotel histor charm undergo renov the downsid lack aircondit room fan,1
13865,veri clean comfort good locat breakfast good fresh food,1
13866,the locat good easi get main attract london,1
13867,good clean room reflect promis photo take note room old grand bath,1
13868,great locat friendli staff love room although bit small side twin room veri love build real charact gorgeou stair case chandeli,1
13869,the recept staff friendli help made stay work like clockwork likewis build work neg impact stay the hotel well locat euston st pancra station cours british museum,1
13870,bed comfort room adequ need,1
13871,beauti hotel good locat eurostar room good size locat top floor overlook park staff friendli help,1
13872,comfort bed great locat friendli staff,1
13873,the hotel design person design titan downstair architectur incred grand the room bathroom pretti small bernard concierg excel,1
13874,no posit,1
13875,the build beauti staff help friendli euston station minut walk away oxford st shop close,1
13876,room small compar previou stay comfort plenti amen we move one room door chain air condition noisi staff incred help pleasant concierg doorman walk luggag underground and restaur design design titan,1
13877,i highli recommend hotel excel valu money central london the architectur decor remark my room spaciou high ceil larg bay window and bed comfort in addit custom servic superb waiter hotel manag and great see receptionist cohen perfect combin impecc manner friendli profession,1
13878,an incred comfort bed realli well appoint room and cohen receptionist highli profession friendli polit excel hotel,1
13879,the hotel clean the staff friendli the room rel big i space move around the staff super friendli locat perfect the tube extrem close usual switch train fact station small easi get around big bonu for exampl might think close king cross better locat station huge get least minut get exit right switch train easi conveni opinion take consider choos locat it also locat front russel squar park nice,1
13880,no posit,1
13881,recept staff help breakfast good,1
13882,the locat,1
13883,the locat st pancra perfect we walk station hotel less minut great access tube,1
13884,good locat,1
13885,locat amaz travel heathrow visit site london veri near tube station one best tube line coffe shop besid hotel,1
13886,excel breakfast comfort room wonder wide staircas,1
13887,the bedroom suit luxuri quiet comfort bathroom twin sink sit shower absolut wonder i fault i extrem fussi,1
13888,veri interest decor good locat great littl restaur around corner,1
13889,alway excel recept staff tri hard offer quiet room i alway feel welcom i return it good valu qualiti,1
13890,it beauti old hotel bit worn distinct charm,1
13891,no posit,1
13892,excel desk concierg servic graciou friendli provid good servic locat right picadilli tube line easi walk circl line i took picadilli tube heathrow avoid traffic get i roll suitcas around corner took lift platform move reach heathrow ok one short stairway that conveni,1
13893,perfect locat morn spent british museum,1
13894,great locat tube station around corner plenti restaur nearbi street concierg staff help track intern courier parcel grandios decor insid,1
13895,the staff excel profession friendli we receiv unexpect free upgrad champagn cake celebr just wonder,1
13896,breakfast excel staff superb,1
13897,locat superb underground next door classi hotel,1
13898,bed comfort concierg pleasant help l,1
13899,staff friendli help super locat close three underground stop shop restaur conveni nearbi lobbi beauti like hotel vintag breakfast room food excel staff attent whim,1
13900,clean comfort room the staff help friendli the hotel fantast locat i ask i wish i stay longer,1
13901,the staff help,1
13902,old edwardian charm locat the dine room public space done interior design rm titan dine room almost exact copi,1
13903,the locat friendli staff,1
13904,the staff love help recept area look impress arriv throughout hotel decor classi the room love quiet bed extrem comfort good locat easi reach train station tube restaur,1
13905,the staff excel bloodi mari bar perfect locat ideal,1
13906,some stave talk us japanes felt welcom,1
13907,great posit us st pancra also theatr restaur etc love light staircas foyer,1
13908,the locat grandeur stairway,1
13909,realli like hotel locat,1
13910,a love magnific old build well kept hotel heart london great staff great room good bed nice breakfast i return,1
13911,locat conveni airport tube line bed pillow comfi,1
13912,great locat recept area,1
13913,the staff especi bernard concierg the hotel old gorgeou,1
13914,the staff went way accommod us difficult period health without anniversari break would abl go ahead and littl anniversari supris made even special,1
13915,love comfi sleep staff brilliant help beauti bar stun build interest titan connect veri reason price meal,1
13916,servic excel start great locat central everyth the underground around corner breakfast good varieti choos comfort bed nice view room,1
13917,continent breakfast fantast and staff went way make stay comfort problem free train station round corner small shop centr me new fianc e amaz stay go back,1
13918,cafe russel squar park road serv breakfast fraction price nice set,1
13919,need updat quirki room decent size the bar alright cosi problem get seat,1
13920,i realli impress room light airi i felt welcom time love abl curl bar book i felt comfort safe sinlg woman,1
13921,all staff extrem polit friendli welcom russel squar underground station around corner pleasant park fountain cafe right across road,1
13922,i book room deal use restaur breakfast howev otherwis i love room clean comfort atmospher the staff polit help altogeth love old hotel pleas keep way,1
13923,room bathroom nice decent size,1
13924,good locat w tube buss british museum concierg staff excel,1
13925,the locat,1
13926,proxim tube beauti exterior architectur veri friendli staff nice big bathroom room good neighborhood dine,1
13927,breakfast fab bernard concierg took good care us,1
13928,the staff pleasant accommod locat great overlook squar it wonder old time feel without antiqu,1
13929,it beauti build locat also bad stuff tri best check badli organ hard get reed biter tast,1
13930,the build appropri glamor hotel london centr the staff nice help the breakfast delici offer whole varieti full monti,1
13931,breakfast excel locat perfect get anywher london bed littl hard pillow towel rack difficult put towel back i short tuck bathroom nich,1
13932,locat great ha pleas ambienc cosi feel hotel staff welcom help,1
13933,the staff realli look us especi made fuss mum th birthday celebr reason visit thank,1
13934,staff attent polit special thank bar staff treat us well,1
13935,locat good close tube station,1
13936,all common area bar staff excel,1
13937,great staff wonder histor hotel perfect locat comfort room,1
13938,magnifici hotel fantast locat beauti architectur nice bar great english breakfast gorgeou stylish room,1
13939,veri comfort room staff good excel locat alway stay,1
13940,locat great nice central stay singl room okay comfort quiet bar nice cocktail love,1
13941,breakfast wonder can beat locat,1
13942,the bedroom small nice furnish well appoint the bar comfort servic excel,1
13943,super comfi bed fantast locat,1
13944,not far covent garden hotel look amaz outsid,1
13945,the staff brilliant,1
13946,staff friendli help bed comfi everyth clean,1
13947,big comfi room recept staff excel,1
13948,love bed well fit ensuit,1
13949,locat great,1
13950,like room cosi comfi bed,1
13951,i like jester complimentari fruit magazin room,1
13952,locat london centr good,1
13953,bed comfort safe hair drier iron room,1
13954,the staff friendli profession help locat great the hotel build magnific although room pretti standard,1
13955,ideal locat friendli help staff,1
13956,locat,1
13957,hotel front impress facad lobbi staircas doorman excel staff servic throughout stay shower clean fresh towel shampoo bodi wash lotion provid everi day good mirror well lit cupboard safe coffe make facil tv wifi superb locat minut russel squar station bu stop tesco express pret the brunswick mall brim restaur conveni store also min britush museum big plu,1
13958,the hotel old well look love entranc stair case,1
13959,beauti grand hotel comfort clean room polit help staff excel locat heart london great base explor,1
13960,good posit sight see good breakfast great staff,1
13961,the friendli courtesi staff check desk dine room staff i love comfort bed view russel squar garden high ceil ornat deco buffet breakfast everyth anybodi could possibl ask even vegetarian,1
13962,help conscienti staff,1
13963,love hotel staff fantast help food wonder,1
13964,the staff friendli help particularli recept concierg the room comfort need breakfast alway good gener we like atmospher ambienc well place station concert etc,1
13965,veri friendli help staff,1
13966,the breakfast love the build impress concierg peopl help,1
13967,thi grand old dame hotel charm right opposit russel squar it undergo care renov notic bothersom i stay near top floor renov reach yet i quit like fact i say nice stay old hotel some review criticis older room i find fault i stay small doubl everyth work wifi high speed water hot tv plenti channel housekeep good i stay upmarket hotel year ye russel show age top repair a brief problem floor trip fuse resolv within ten minut maintain unlik previou hotel du vin i stay even fix issu room entir stay good staff take care everyth all staff doormen conci rge recept nice help sometim i think guest duti decent guest also respect old spirt hotel stay regard neg review site walk staircas love morn emerg marbl lower fantast must meet georg lucki dragon brought great luck week stay good old grand dame love staff will benefit renov within,1
13968,gener good valu,1
13969,the staff absolut amaz the locat perfect great cafe area breakfast option etc beauti room especi bathroom highli recommend,1
13970,the cook breakfast good qualiti though poor valu money,1
13971,help friendli staff great locat walk distanc british museum short tube ride west end theatr,1
13972,staff friendli help veri well locat easi travel st pancra,1
13973,locat excel excel custom servic,1
13974,the outsid build stun properti,1
13975,locat central period featur nice bathroom bath friendli staff,1
13976,staff help,1
13977,the hotel old charm staff accomod love bar the locat great tube next door one easili walk mani main attact,1
13978,love grand hotel staff help ideal locat the concierg door boy friendli ask taxi door boy wave one outsid hotel veri clean love old victorian style a hotel lot histori would book,1
13979,i appreci warm profession staff will assist custom great hotel well place near british museum nice ambianc comfort room clean,1
13980,cleanli room great despit request bath towel replac daili staff friendli eager pleas e offer addit servic,1
13981,staff nice help singl room small seem need refurbish the locat main reason book breakfast good good select,1
13982,the build exterior impress interior stun love histori interior bar comfort restaur breakfast excel our room quit small everyth need includ comfort bed,1
13983,as celebr anniversari larg bottl prosecco ice along love chocol moos left room arriv along card wonder surpris,1
13984,locat excel hotel quit grand price pretti reason central london staff excel,1
13985,excel locat staff friendli help abl answer question,1
13986,spaciou room central london beauti build close euston station roti king,1
13987,tha histor build date back turn centuri the common area entranc hall main staircas bar breakfast room grand luxuri georg resid dragon second floor land twin ocean titan,1
13988,convien locat picadilli line give direct access heathrow coventri garden leicest squar just block british museum we book superior room inform prior arriv due renov would avail provid us rebat downgrad standard room gave us free breakfast the room got much bigger expect pleasant surpris the staff friendli help throughout stay the breakfast great although i know i would spend per person includ,1
13989,it beauti look hotel fantast staircas comfort bar loung the staff realli pleasant help minut arriv recept collect bag leav,1
13990,beauti decor great posit,1
13991,the hotel staff excel back near futur realli enjoy stay,1
13992,locat good near station good restaur hotel architectur insid outsid amaz,1
13993,staff facil good comfort level,1
13994,beauti entranc grand look build comfort bed,1
13995,my daughter i came visit soa look forward stay style we love space room armchair window open onto park actual bath bathroom real glass rather plastic cup the bed comfort cosi we could leav suitcas concierg gener love everyth russel hotel,1
13996,the ambienc hotel good veri good staff posit good,1
13997,comfort room decent size singl room locat excel veri clean nice desk chair tea coffe stuff small doubl bed great also like gener ambienc style hotel love,1
13998,the build spectacular insid the staff friendli effici the room high standard food world,1
13999,it realli old hotel lobbi astonish attract heater work well enough,1
14000,love look old build nice entranc area friendli staff good breakfast th floor bedroom fabul view close tube station,1
14001,receptionist realli pleasant help i work day rom perfect,1
14002,staff nice hotel look great outsid much insid room,1
14003,the servic locat gener appear,1
14004,i found staff super friendli help front desk restaur door men room staff dine room kitchen staff took troubl talk help impress i love histori build retain wonder victorian heritag chang i love dragon nd floor staircas cool the wifi room around hotel work well it locat close tube station,1
14005,we stay sever time year live build locat find staff help breakfast good rang excel valu eaten leisur,1
14006,staff extrem friendli locat good hotel clean present time breakfast love,1
14007,staff help kind daughter birthday weekend went extra mile rose petal bed cake,1
14008,the hotel beauti insid staff friendli approach,1
14009,we like friendli welcom got arriv hotel the staff help we book superior doubl room told upgrad junior suit wonder surpris the hotel absolut beauti,1
14010,room larg clean we love view overlook park,1
14011,excel locat clean,1
14012,the posit close tube place i visit busi trip,1
14013,upgrad singl doubl room,1
14014,staff friendli help locat excel beauti look hotel breakfast good,1
14015,the whole atmospher wonder hotel,1
14016,the staff excel went way make stay pleasant comfort highli recommend they deliv genuin feel old school london marvel the locat perfect bu underground walk extern book stoneheng tour also met hotel make extrem conveni,1
14017,the actual room eventu got amaz even though pay upgrad price bracket one initi book the receptionist help i know would happen paid addit upgrad get better room,1
14018,the hotel locat excel build stun insid the staff accommod pleasant alway the breakfast special offer also good bonu plu fact could leav luggag concierg room readi return real comfort it love abl sit bar glass wine unwind hectic day,1
14019,impress hotel first enter,1
14020,staff extrem friendli fab locat veri conveni locat shop bar restaur extrem comfi bed junior suit spaciou room,1
14021,staff kind effici the cake girlfriend birthday realli nice attent cleanli locat,1
14022,the bed great concierg perfect breakfast copiou stay worth everi pound nice locat quiet insid room wonder everi way,1
14023,overal pleasant,1
14024,i stay russel pleas see refurbish work continu the staff attent sought ensur i pleasant stay,1
14025,nice locat realli nice build,1
14026,bed room comfort littl cramp get wardrob difficult tabl chair way linen good qualiti bathroom neat bed although twin touch leav room either side glad window open could done clean repaint thermo flask tea b f brilliant idea locat hotel made neg,1
14027,thi grand old hotel current refurbish still comfort it great locat especi catch earli morn train come london late day veri close british museum,1
14028,the locat excel the exterior hotel beauti architectur,1
14029,locat good veri grand build outsid let intern,1
14030,well posit clean comfort well appoint room staff friendli help we enjoy stay would stay,1
14031,locat gener qualiti,1
14032,locat hotel central thing want see central tube,1
14033,excel locat friendli help staff consierg help i ask rout tube,1
14034,locat,1
14035,the door staff friendli helpful,1
14036,the room larg bed comfort the lift appear quickli summon we like ambienc beauti staircas,1
