,review,sentiment
18532, good location for my needs reasonably comfortable and clean they upgraded me to a club room which was a bit bigger but not big close to park for running quiet location easy access to transport and local shops,1
18533, The staff were on hand 24 7 to help with travel directions using hotel facilities etc Location is perfect 2 minute walk from subway and in a really nice area Room was a little small but very clean,1
18534, The breakfast was a little expensive but very plentiful The neighborhood is FANTASTIC we especially loved The Champion Pub and Little Persia ,1
18535, Extremely friendly and helpful staff Ideal location for Bayswater and Queensway stations 2 minutes walk from Hyde Park ,1
18536, Comfortable bed Friendly and helpful staff ,1
18537, Location cleanliness,1
18538, Recent remodeling in the room clean and new bathroom with decent amenities The hotel has maintained the public areas with the original decor adds character and a little bit of history ,1
18539, Hotel full of character and history Staff so professional and accommodating Delicious breakfast in a beautiful dining room Hotel really more suited to adults ,1
18540, Struggle with this one Fell up step as I entered the room so not a good start I appreciate it s an old building but the creaking floorboards drove us crazy especially at three am when above us arrived back to there room I didn t sleep bed too small too noisy too hot however couldn t open windows We were told breakfast slot at 9am however no room so we sat in the bar waited to be called we weren t I prompted the waitresses a few times overall I was dissapoted ,1
18541,No Positive,1
18542,No Positive,1
18543, Main area inc reception lovely and reflective of photos ,1
18544, The breakfast was quite good and reasonably priced,1
18545, The bed was comfy,1
18546, This hotel was fantastic I even asked for a large mug as I drink lots of herbal tea they found one in staff room The location is first class amble down Qeensway early evening very eclectic and vibrant We seen every sight there is to see and more within a 5 to 25 tube ride Gave us an upgrade as we were on honeymoon Now please remember its bang in the centre of the area you need to be I have seen comments about room sizes being to small remember it s central London The room was great shower brilliant a large head shower Can t say enough good things about the property or staff 5 plus the decor stunning I am in the travel industry this is the best at the best you will find so read this then hit book no money upfront either in case your itinerary changes Thank you for a wonderful 5 days Oh buy an Oyster card 6 60 per day unlimited travel tubes and buses ,1
18547, Absolutely NOTHING ,1
18548, Been to this hotel several times before its our favourite place to stay on London The hotel is an old terrace building with beautiful iron work details on the exteriors and gorgeous mahogany staircases and marble fireplaces The breakfast is of an excellent quality and has fantastic choice from full english buffet to cheese salad and salmon as well as continental selection The staff are always well presented polite and service is exceptional It is a short 3 4 minute walk from Queensway tube station Central Line so is perfectly lovated next to Hyde Park and is close the Oxford St Hammersmith and Shepherds Bush as well as Notting Hill Westminister is less than 15 mins away via the tube Queensway tube station has 1 small set of stairs to and from the platform to the upper floor then there is a lift to the ticket hall So if you have luggage its not too many stairs to lift your cases ,1
18549, Location style and history pleasant staff ,1
18550, Food was all totally perfect fresh tasty not being sitting around drying out or overcooked We were all most impressed we had all just come back from trips to France Scandinavia Denmark and Copenhagen This hotel far exceeded our expectations the staff are really attentive and on the ball ,1
18551, Lovely rooms Good breakfast Excellent area and friendly and polite staff Would stay again ,1
18552, The location was simply excellent The hotel is close to a major metro line and you can reach any part of the city easily The staff was as well exceptionally kind and helpful Loved the hotel style old English style ,1
18553, Great location superbly helpful staff they provide a computer and printer so I was able to print off my boarding passes easily Room was very clean and bed comfortable didn t dine at the hotel but the afternoon tea looked amazing will try it next time Just opposite Hyde park and next to the tube station however we walked as weather was nice and it only took us 35 minutes to walk to Victoria Apollo theatre to watch the show I would recommend this hotel to anyone who wants to be central but also in a nice and peaceful location Saturday morning walking through Hyde park was picturesque Also staff offer city maps and guides or any personal recommendations for those who don t know London very well The foyer is beautiful very exquisite and grand In my opinion a very good value for money hotel would ve paid twice that I paid for our stay was a great place to show my partner what London has to offer ,1
18554, Staff were very helpful,1
18555, When we explained we were celebrating a birthday we were upgraded presented with wine a fruit basket and chocolates absolutely amazing hotel and staff will return soon ,1
18556, Bed very comfy location good for our purpose,1
18557, The hotel more than met our requirements for our 1 night stay We had booked a deluxe triple deluxe double room for our family of 5 As it states in the blurb the rooms are described as compact and our double was just that but we did not find this an issue and found the room to be comfortable modern and clean The bathroom looked new with modern fittings a lovely shower with an adjustable wall mounted head rainfall overhead fitting We also had ample tea coffee supplies bottled water biscuits and a selection of fresh fruit The reception and public rooms have been tastefully restored and give the hotel real character All the staff we encountered were very friendly and helpful Finally the location is a real bonus as there are 2 tube stops within 2 minutes walk Hyde Park is just across the road and there are numerous bus stops However if you don t mind a walk then the West End is about 25 minutes way on foot We also had a lovely surprise when we checked in as instead of the triple room we had booked we had been upgraded to the Lily Langtry suite which made our stay that extra bit special ,1
18558, Historical Interiour nice bar and entrance hall Chocolate and fruit in the room ,1
18559, Fantastic staff so friendly and helpful The building was beautiful It was also my sons birthday and he recieved chocolates and cake ,1
18560, The property is centrally located very close to Kensington park ,1
18561, Great decor excellent breakfast Typical English decoration historical looking inside but modernised rooms ,1
18562, At the reception there was a male person who was very good and helpfull he was the person who we cold trust He really knew things and had a long experience ,1
18563, Room ready on arrival Late check out No problems with check in as had made pre payment Bathroom modern and lovely ,1
18564, We had complimentary wine and fruit for a Birthday in the room which was a lovely touch All the staff were very friendly and helpful,1
18565, The breakfast was amazing x,1
18566, The hotel was so beautiful walking in that I was shocked especially at the price we paid The service was that of a 5 star hotel and I was impressed with the lovely welcome we received the staff helped to carry our bags up gave us a snack and helped us choose the best room for our situation ,1
18567, Seemed superior to other hotels of a similar price Excellent location near to restaurants and underground stations The hotel has wonderful wood decor and comfortable lounges ,1
18568, I had a very pleasant staying The room was clean and offered everything I needed The building is beautiful Personnel was very nice and helpful The position is extremely convenient ,1
18569, Everything was great reception were very friendly and helpful Had some cool little android thing in the room which was free to use and take out with you around London ,1
18570, The staff and the location ,1
18571, Property is nice and clean with victorian style interiors Love the cozy rooms Got a good deal via Booking com,1
18572, We really enjoyed our stay at this lovely hotel with beautiful character From the outside of the building to the reception lobby area theatre lounge bar dining room which all reflected the timeless elegance of this 1800 s building which was once the residence of Lilly Langtry The staff were super friendly helpful The location was perfect for us being close to tube stations making getting around so easy Also being so close to Hyde Park Kensington Gardens was good too making a stroll in nice surrounding effortless Nearby to the hotel there s a great selection of restaurants offering avarious worldwide cuisines A Tesco Express a Sainbury s both being 2 minute walk away was handy too All in all a great stay in London with everything we needed at our fingertips feet We would stay here again ,1
18573, Location of hotel and bed comfy Room nice Actual hotel was nice ,1
18574, Bed was comfortbale the room clean and tidy with enough space for our things The bathroom has a contemporary look with modern features and even loo roll with valentines hearts Air con worked well and fresh fruit and water was provided before we arrived Breakfast was fantastic Choices from English breakfast salmon salad vegetables fruit pastry and so on The quality was realMy good The room we had breakfast in was well decorated and added to our experience Staff was also friendly and help me find a replacement room because I wasn t happy with the first ,1
18575, Excellent customer service We had been moved from Grand Royale to this hotel due to maintenance issue Good communication from hotel beforehand very comfortable room and full English breakfast provided free of charge for the inconvenience ,1
18576, Location not bad abt 15 minute relaxed walk to Marble arch Queensway tube station just around the corner lots of buses to all directions 1 minute away Personell polite and professional ,1
18577, The fact it was central to everywhere that I had to go Also it was walking distance to two underground stations each with different lines going through them it was also close to some very nice restraunts and bars ,1
18578, Location,1
18579, The staff was very friendly and the free fruit and water in the lobby was a nice touch ,1
18580, Staff and exterior of building,1
18581, All pretty standard Free Phone Toiletteries and fruit bowl Two minute walk from car park and tube station ,1
18582, Complimentary wine fruit and chocs lovely touch Near tube to get around but in a quiet area ,1
18583, Friendly welcome Stunning interiors Nice quiet room so we had a good night s sleep We found the location to be ideal and the parking very nearby,1
18584, Location close to Hyde Park makes it a perfect spot for running Staff is always ready to help and show great care This fully refurbished with modern comfort whilst they keep the historical london touch at reception great choice,1
18585, Location close to public parking and the metro station,1
18586, Staff were extrememly helpful and polite Room was a little cramped but cozy Loved that we had a bathtub to soak in after being out in the cold all day ,1
18587,No Positive,1
18588, The location to Kensington palace and Hyde park is fantastic with Bayswater and Queensway tube stations a two minute stroll ,1
18589, Had a club room on the lower ground floor Room had been recently renovated so was very nice and modern Room was quiet and warm and had coffee tea hot chocolate making facilities Staff were friendly and stored baggage for me Couldn t really fault anything with this hotel I d stay here again Thanks Grand Royale ,1
18590, The location is fantastic right next to the park and very close to 2 tube stations Staff were very friendly and helpful Hotel was very historic grand and beautiful ,1
18591, The position of the hotel is great Only 2 minutes away from two tube stations to get you around London and Kensington park right across the road ,1
18592, Staff were amazing Couldn t help you enough It s a shame we were not pre warned of extensive renovation work to the hotel upon booking though Enjoy a lovely breakfast in the bar upon request the breakfast room was very busy and noisy as the main restaurant was closed for building works Rooms needing a bit of tlc as older But beds were extremely comfy bathroom was compact but very nice bath and facilities and our Club room was huge I recommend here for a short stay ,1
18593, Clean bathroom,1
18594, Location very good Staff very friendly Enjoyed reading about history of building,1
18595, The bar and reception was very nice ,1
18596, Awesome location nearby the tube and the park Hyde Park if you fancy some jogging in the morning Also the room although tiny was super clean and comfy ,1
18597, The decor in the entrance lobby was nice,1
18598, Friendliness of the Reception staff ,1
18599, The location is perfect Close to the tube and in the very center I have to attend Breakfast is excellent,1
18600, Very clean ,1
18601, Very accommodating fast room service and good speed internet 2 mins from central line tube which was perfect Room size was much bigger than standard central London size ,1
18602,No Positive,1
18603, Location great friendly and helpful staff Hotel not 4 star debatable if 3 star however the photographer used to Photo hotel was definitely 5 star bed very basic shower tiny towel almost sandpaper ,1
18604, On the edge of Hyde Park and minutes from Queensway tube station means an ideal location Plenty of character and breakfast is excellent ,1
18605, They had some issues at Bayswater grand Royal so placed me in Paddington one Was lovely room friendly service nice shower really enjoyed ,1
18606, staff were really helpful room spotless breakfast brilliant,1
18607,No Positive,1
18608, We like the hotel and the staff were very helpful We did have a complaint and it was put right The management went out of there way to make sure we had a good stay and that we were happy The rooms were very comfortable and breakfast was very excellent Nothing was to much trouble to them An very enjoyable stay ,1
18609, We loved the look and feel of this historic building its in a great location with lots of choice of restaurants The staff were very friendly and as it was my Birthday whilst visiting they kindly put a bottle of wine Balloon cake and box of chocolate in room to make the stay even more enjoyable,1
18610, Everything you need in the bedroom and bathroom for a perfect stay Wonderful breakfast Great location,1
18611, Comfortable double bed very clean room and bathroom professional and helpful staff excellent location just opposite Hyde Park and very close to the Central line of the tube Queensway the closest station 3 minute walk from the hotel 15 minute walk from Paddington station Complimentary coffee and tea in the room regular size bathtub ,1
18612,No Positive,1
18613, Loved the staff ,1
18614, Location in a quiet street location to the tube and local shops,1
18615, Bed was v comfortable staff v helpful ,1
18616, The bathroom was very nice and well kept The male staff were very helpful at front desk at night and so were the general staff that helped carry your luggage they were very kind and helpful however there was a down side to the staff as they were let down by one female member of staff who I thought was quite rude in her mannerisms and the way she spoke and definitely needs to either try and enjoy her job or find a new one honestly working can be crap and boring but get over it we all have to work However not to discourage the other female receptionist who checked us out as she was very helpful and friendly ,1
18617, Location was very good as we could walk from Paddington station with our overnight bag The staff are very good and friendly and efficient Nothing too much trouble Did not eat there so can t comment on this sorry Tea and coffee and extras in the room were very good Nice big tv and enough towels provided Controllable heat for room was good too ,1
18618,No Positive,1
18619, The hotel is in a fantastic location Both by Tube bus as well as walking from the heart of the city The room was clean and the stuff friendly The best thing about this hotel is that it is quite and in a fantastic location Value for money for sure ,1
18620, Service and location both excellent Hotel was a beautiful building we did not eat at hotel but bar and dining room looked very inviting We had an issue with the room and it was not possible to resolve it in time but we were offered and accepted a complimentary taxi to our train station ,1
18621, very friendly staff liked the premises and location very clean enjoyed the quaint bar,1
18622, The rooms are compact which is not unusual for London They were however well kept clean and modern with everything you need It s perfectly placed for exploring London s tourist attractions ,1
18623, 2 minutes walk from Kensignton park and Hyde park About 40 minutes walk from the main shops at Oxford street Staff all very friendly Different restaurants and shops in the street behind the hotel ,1
18624, Room was neat and clean Beds were comfortable TV with lots of channels Tea with percolator provided and some snacks BEST is the location Lots of different type of restaurants close by Favorite for Breakfast was La Roma a small boutique Restaurant located just around the corner GREAT Breakfast and Lunch VERY easy access to UnderGround ,1
18625, Fantastic location beautiful hotel breakfast excellent ,1
18626, 4G loan phone provided with the room was really useful ,1
18627, lovely hotel great to look out on to hyde park and walk through to the centre of London staff are polite but don t have authority to rectify things just explain politely that is policy,1
18628, The location was ideal being very close to a tube station Also being close to Hyde park if you like walking The staff were friendly and helpful We had the chocolate and prosecco afternoon tea which was very tasty ,1
18629, The old England style of the hotel,1
18630, Good location,1
18631, A lot on walking distance if you re a walker otherwise two underground stations within 2 minutes walk ,1
18632, Quirky hotel full of character from the past Loved the bar especially the memories of Lily Langtree Friendly and helpful staff Great location opposite Hyde Park and a couple of minutes from nearest tube station ,1
18633, Great location Close to two tube stations Tasty and fresh breakfast Good service Only the bathroom and shower was too small to feel super comfortable Other than that Perfect Hotel for a stay in London,1
18634, THE ROOM WAS OKAY THE STAFF WAS HELPFUL THE FRONT DESK WAS OKAY,1
18635, Friendly man on reception,1
18636, The location Extremely cheap in comparison for the level of comfort location,1
18637, Good location very close to Hyde Park underground cafes and shops ,1
18638,No Positive,1
18639, Free WIFI and honest when I miss laid my watch when I moved from our hotel room The hotel moved me partner with no problems into another room Staff was polite and friendly on check in and out ,1
18640, Location staff was very nice and helpful bar was nice but wished they had a restaurant beyond breakfast,1
18641, Staff were very good breakfast good the hotel environment was excellent and once the refurbishment is complete it will be Evan better,1
18642, The breakfast was amazing and the bed was very comfortable The staff was very polite Getting to the hotel was very easy ,1
18643, Location at the parc Staff and bell boys are really friendly Nice old typical English building ,1
18644, Good location for Hyde Park and Central Line tube station to West End less than 5 mins walk ,1
18645, Staff was accommodating esp when I had super late check in without informing them beforehand Beautiful lobby and dining hall ,1
18646, The old fashioned interior and the helpfulness of the staff,1
18647, Warm comfortable room Very polite and helpful staff Near tube bus QUIET ,1
18648,No Positive,1
18649, The staff were exceptionally attentive and genuinly friendly looking after us in a fantastic way The hotel is very centrally locatef to all the main attractions having 2 tube stations witjin 4 min walking distance There are plenty of shops and tasty restaurants all around the hotel ,1
18650, Location was good right around the corner to two different tube stations about 2 3 minutes walk with access to the central district and circle lines Across the road from Hyde park Kensington gardens Staff were friendly and helpful Bed was comfortable and good bathroom facilities ,1
18651, It was exquisite beautiful Room was a little small and shower room tiny I think you might have problems with it if you re any bigger than a size 18 Overall though fabulous location for birthday celebrations ,1
18652, Beautiful hotel with great late 19th century decor Helpful staff Recently renovated comfortable bed roomy bathroom Great location Tube stop just a block away Nearby commercial street with plenty of restaurants,1
18653, Bed comfortable only used the room no other facilities Location good bus nearby straight to Oxford Street and elsewhere ,1
18654,No Positive,1
18655, Hotel was clean and complementary breakfast was given due to the inconvenience of having to move hotel,1
18656,No Positive,1
18657, Bar area is excellent barman looked lonely though hire him a friend staff on desk very helpful,1
18658, Very close to subway friendly staff,1
18659, The bath was lovely great having a decent bath with central tap The room was clean and the hotel was in a good location ,1
18660, Location,1
18661, Extremely friendly knowledgeable and helpful staff from restaurant recommendations to booking cabs a big plus ,1
18662, We liked the cleanliness of the room and Valeria who checked us in ,1
18663, Beautiful hotel clean tidy Breakfast although extra was outstanding Complimentary extras were a lovely touch ,1
18664, All the staff were fantastic courteous polite and extremely helpful They offered us complimentary breakfast and upgraded us to Club rooms then upgraded us again to larger rooms They went out of their way to ensure we had a pleasant stay for mum s 70th birthday The building is beautiful and full of character The location is great A stones throw from Kensington Gardens Palace and Hyde Park ,1
18665, None ,1
18666, The Hotel staff made our stay very very good My Wife I were celebrating my 65th Birthday The Hotel gave us chocolates and wine to help us celebrate A very nice touch Thank you all,1
18667, Room was very acceptable with nice touches,1
18668, The Staff were extremely polite and helpful the single rooms although small were very well equipped modern and clean ,1
18669, I was standing near Bond Street Station by the traffic lights contemplating whether to travel back home to Luton or stay a night as I only had to travel back the next day for training The booking was easy and within half hour of me booking I was in my room It was the best process ever for me that day I was very comfortable the staff were great because they interacted with me and noticed that I had stayed there before with that I was given an upgrade as you could imagine in my head bonus my day is getting better It s a great location for leisure of business ,1
18670, Excellent Location Clean ,1
18671, The hotel is located 2 minutes away from 2 underground stations so it s very convenient It s perfect for a stroll in Hyde Park as well as you just need to cross the road The hotel hall is very beautiful the building is a period building and the hall and staircase seem to belong in an old period movie We had a club room and it was quite small It had a nice alcove where the wardrobe and desk were but the bed area was quite narrow The bed was small but very comfortable ,1
18672, The staff are amazing very attentive and very knowledgable,1
18673, The breakfast that we had to make up for being sent somewhere else,1
18674, Great location to Hyde park and tube stations Beautiful reception areas and staff welcoming Shower was great and large wardrobe space ,1
18675, Breakfast was nice,1
18676, Location,1
18677, Room was very clean comfortable although a little on the small side The only negative would be that the outside was off putting with scaffolding Close to all the shops and travel stations Would stay again ,1
18678, The location of the hotel was just right for us ,1
18679, location and the staff are very good Breakfast ok,1
18680, Excellent central location very professional courteous staff breakfast buffet was great ,1
18681, Its proximity to central line was exceptional,1
18682, The bed comfy and staff pleasant and friendly We were upgraded to a bigger room for free ,1
18683,No Positive,1
18684, As this is our honeymoon and we had advised when we booked we were pleasantly surprised to have a gift basket of fruit and a box of chocolates on the bed when we arived,1
18685, Great breakfast Excellent location Nice building Free smartphone with internet available which is super convenient for foreigner Great bathroom,1
18686, Location was good,1
18687,No Positive,1
18688, The location is good Near hyde park and Quinsway and Bayswater metro stations The hotel is good but could have been better You can find a lot of restaurants and coffee shops around within 5 min walk ,1
18689, Decent location but not for us as we thought we would be closer to winter wonderland ,1
18690, The hotel was near the metro Renovated bathroom Very clean Coffee machine in the room Comfortable bed,1
18691, Close to shops and 2 tube stations,1
18692, The rooms are very very small so I can t eve walk in the room,1
18693, The d cor was good staff were friendly and the room was comfortable The stay consisted of myself and a friend just for one night We didn t have breakfast at the hotel so I wouldn t be able to comment on the food quality The hotel was perfectly located to get to Winter Wonderland in Hyde Park A short cab ride or 35 minute walk ,1
18694, The property was beautiful we stayed right before Christmas and it was just so cosy warm and beautiful inside Really close to the tube so very convinient ,1
18695, The room was tastefully furnished and very quiet I particularly appreciated the deep pile carpets and the individually controlled central heating in my room during the cold Christmas period The windows were well insulated too not something to be taken for granted in England With Kensington Gardens literally 1 minute s walk away it was lovely to unwind after a busy day sightseeing with a walk in the park ,1
18696, Location is excellent,1
18697,No Positive,1
18698, Breakfast was good quality and fresh ,1
18699, Great wifi Good breakfast Nice friendly staff Great restaurants nearby ,1
18700, Staff was extremely polite welcoming and friendly English breakfast was really good Excellent location in between Queensway and Bayswater metro station ,1
18701, Didn t eat there ,1
18702, Entrance hall and bar attractive ,1
18703, 100m from Queensway Station and 250m from Bayswater Station Renovated rooms with new WC and shower bath Very comfortable beds Very friendly and helpful staff ,1
18704, The hotel staff were excellent and the bed was very comfortable like the idea of the portable handy phone Very homely place WOULD DEFO COME BACK if slightly cheaper ,1
18705, The plus point of this hotel is its location which is between two stations bays water and Queensway There are lots of eateries and we are spoiled for choice ,1
18706, The beds very comfy but not enough room to move round kept hitting my toes on the bottom of the bed The staff were very helpful especially at breakfast as the big restaurant was closed and there was not enough room for everyone so we had to have our breakfast in the bar and it was not very warm overall we would go back again ,1
18707, The staff was excellent from the reception to the restaurant really rich breakfast,1
18708, Leaving,1
18709, The lobby was beautiful ,1
18710, Typical old London hotel looking a bit tired from former glory days First floor reception area has a nice homely feel and staff were pleasant and efficient The price was right and we didn t look much further you don t mess around in London over Christmas ,1
18711, The location is nearby 2 train stations queensway and bays water There were lots of eateries nearby ,1
18712, The location especially the proximity to the park,1
18713, Excellent location near Hyde Park Queensway little shops and restaurants rail stations Hotel itself nice and quaint ,1
18714, The staff are so lovely and friendly ,1
18715, Value for money friendly staff and location The free fruit wine and soft drinks in room especially the fruit ,1
18716,No Positive,1
18717, The location was very good and was the best part of staying there was able to get my boyfriend to the winterwonderland,1
18718, Everything was beyond expectations Have stayed there before and will definitely make it my first choice again Highly recommend,1
18719, We were compensated for the inconvenience caused by the defective boiler on the second day of our stay by getting a room upgrade ,1
18720,No Positive,1
18721,No Positive,1
18722, The location was really good so close to the tube if we needed it but lovely walk through hype park if we weren t in a rush Loved the handy phone really came in handy ,1
18723, Receptionist the bellhop ,1
18724, Bed comfy staff friendly nice bathroom nice area near Hyde Park I like hearing about the history of the hotel especially about how it was built for Lily Langtry the King s Mistress and well known actress ,1
18725, The staff were very friendly and as we were celebrating our Silver Wedding Anniversary the hotel made us feel very special The location was also very good as it was 2 minutes walk from a tube station and to the park ,1
18726, Staff was barely accommodating ,1
18727, Staff were very helpful and nice ,1
18728, The feel of the hotel the friendless of the staff and the location also the in room gifts unexpected and nice ,1
18729, Breakfast was nice,1
18730, Bed was comfortable bathroom clean and refreshment facilities good ,1
18731, It was a great location clean and friendly staff breakfast was good value too ,1
18732, The times gone by grandeur of the reception area and other public rooms This coupled with the ultra modern interiors of the bedroom to which we were upgraded as it was my wife s special birthday All the staff we encountered were pleasant and most helpful from the moment we arrived Secure car parking available within a few hundred yards as was the London Underground ,1
18733, Location was good ,1
18734, Nice hotel need a nice part of town,1
18735, Excellet location close to pblic transportation staff was very polite and helpful ,1
18736, Complimentary breakfast as hotel changed ,1
18737, Very good location Extremely friendly staff Old classic building but when we traveled it was in renovations so we could not see much of it Quiet and friendly hotel,1
18738, The responses of the staff,1
18739, The room was spacious The decor of the hotel outside the room was lovely particularly the carved staircase The bed was lovely and comfy ,1
18740,No Positive,1
18741, Hyde park location tube station proximity and good water pressure in shower ,1
18742, Two minute walk from tube small but perfectly formed bathroom plenty of fresh clean towels and ironing board arrived in a matter of minutes after being requested I could just about set the board up and Iron my shirt without the need to kneel on my bed just ,1
18743, The decoration of the hotel foyer was lovely and the paintings on the ceilings were fabulous ,1
18744, Beautiful old world charm of hotel,1
18745, Old world charm friendly staff,1
18746,No Positive,1
18747, Comfy bed nice shower,1
18748, Staff very friendly and helpful Location to Hyde Park brilliant and very close to 2 tube options ,1
18749, The lobby s design and The staff there were really nice and quite warm hearted Some gifts have been prepared for free like wine chocolates and fruits ,1
18750, The location was fantastic,1
18751, Staff really friendly and professional breakfast fantastic standard room a little small but clean modern and had everything you need,1
18752, The breakfast was nice just as well,1
18753, Best thing about this hotel is definitely the location 2 minutes from the tube and right on Kensington Gardens which was fab The staff were friendly and when we did have a problem fixed it right away ,1
18754, I like the location and probably the staff was trying to assist to accommodate mi in the hotel when three floor was out of order,1
18755, Reception Area has character but has scaffolding over the front of hotel at moment Staff were friendly and attentive ,1
18756, Room was clean Bed was comfortable ,1
18757, Handy for Hyde Park ,1
18758, Not much at all really ,1
18759, The hotel is quaint the room tiny location is good overall satisfactory but pricey especially as no breakfast is included a continental breakfast would do ,1
18760,No Positive,1
18761, Friendly and helpful staff I imagine it is a nice hotel if you could access it all During our stay it was covered in scaffold and the whole first floor was out of bounds which includes the dining breakfast room,1
18762, location good,1
18763, Beautiful reception area and dining room Friendly and helpful staff Breakfast extra but nice with enough staff to keep on top of the tea coffee demand ,1
18764, Location is the only thing this hotel has going for it ,1
18765, The building has great charm the entrance and history along with the location The bed was very comfortable and the room was well stocked the staff were always happy to say hello and there were plenty of staff to offer assistance ,1
18766, The staff in reception were excellent helpful polite and went out of their way to make sure my husband and I had a wonderful overnight stay on our anniversary ,1
18767, We booked for a 50th birthday weekend and had a great stay very friendly staff kind and generous gifts left in the room thank you Spotless room with a very modern bathroom ,1
18768, Nothing,1
18769,No Positive,1
18770, Location showers breakfast,1
18771, The hotel suited our needs and met with our expectations The staff were very welcoming efficient and of a pleasant demeanour The hotel was clean and tidy and facilities in the room all worked,1
18772, Very warm welcome from staff with an offer of an upgrade given Email received from manager the day after we checked out which was a lovely touch ,1
18773, We ended up staying at the Paddington hotel as there were issues with the hot water here ,1
18774, A wonderful reception staff very helpful the room was clean and kept well stocked The location was great and the cost was in keeping with the amenities and locale The bathrooms were well stocked with everything you could need and the bed was comfy and getting was powerful ,1
18775,No Positive,1
18776, shower was perfect bed was cozy and each day all sheets were changed along with towels we were well looked after thank you if your looking for a place to rest after your long day this it ,1
18777, All round perfect stay Had a slight problem with air conditioning but quick thinking staff came through with an electric fan was overwhelmed with the fruit basket delivered next morning Couldn t ask for more ,1
18778,No Positive,1
18779, I like the location and the great restaurants nearby ,1
18780, The room was clean with modern clean bathroom Friendly staff Great location,1
18781, Loved the breakfast the quiet yet convenient location and the fascinating history of the place which is said to have been refurbished by Edward VII as Prince of Wales for his actress mistress Lille Langtry The ornate public rooms are lovely as is the pocket sized theatre ,1
18782,No Positive,1
18783, staff really helpful clean and tidy,1
18784, Location is excellent Staff are lovely Rooms are small but very cosy and adequate Decor in main lobby is very Victorian ,1
18785, The ambience and the rather quirky decor The rooms however are bright and modern,1
18786, Location was great staff was very helpful,1
18787,No Positive,1
18788, The location was great,1
18789,No Positive,1
18790, The staff were really helpful and when I asked for a change of room the staff did this instantly and I have a much better room in the basement section ,1
18791, The staff were ver good and friendly,1
18792, The staff is very courteous and offer great attention ,1
18793, Reception staff helpful ,1
18794, Very little other than the location ,1
18795, Staff were great and when they realized we were celebrating our Golden Anniversary they prepared a surprise for us in our room which was lovely The hotel is Grade 1 listed and has all the original features in the main rooms and the hotel has an interesting history ,1
18796, Staff were really friendly Location was great for morning runs in the park,1
18797, The hotel was situated exactly where we wanted so an ideal location We didn t use any facilities and it was just a base However the staff were really friendly and professional The hotel was clean ,1
18798, The staff are very attentive extremely keen to ensure your stay is pleasant and enjoyable Their interest appears very genuine and without exception the staff are this hotels greatest asset location adjacent to Hyde park was lovely in the Autumn ,1
18799, Location was excellent near Hyde Park the train underground and bus routes Food was superb Atmosphere was old English just as we d hoped ,1
18800, We were a 2 minute walking distance from the tube station and Hyde park,1
18801, The lobby area and restaurant has beautiful old world decor The staff at check in were calm and helpful despite the huge line,1
18802, Hotel bar very nice place to have a pre drink Very friendly and helpful staff,1
18803, Very clean though tiniest bathroom ever Comfy bed SOME staff porters very friendly ,1
18804, They left us alone,1
18805, Excellent wi fi The bed was comfortable The lobby is lovely but who sits in a lobby for long ,1
18806, I liked the location as it is very easy access to Central London I have friends in the area so that made it convenient for us to get together Tube stop is a minute away hotel is close to Paddington Station if you are coming in from Heathrow and there are plenty of shops and services in the area ,1
18807, They had a very comfortable bar lounge where I was able to have business meetings They were one tube stop from Paddington Station where the Heathrow Express terminates in London,1
18808, The staff and the room was fantastic I would like to stay again soon thanks,1
18809, Good location It is closed to Queensway Station and Hyde Park 15 mins to Bond Street and Oxford Circus Indeed ideal for those who enjoy running either in the morning or afternoon ,1
18810,No Positive,1
18811, Location Bathroom was very clean,1
18812,No Positive,1
18813, Location only,1
18814, nothing,1
18815, They gave us complimentary wine and chops for husbands birthday but hotel dark dreary and building works at front of building and bar shuts at 23 00 hours,1
18816, Location staff friendliness beautiful architecture of building inside Room a little bit small not that we spent too much time in there ,1
18817, The location is exceptionally good You can rule out every cons just with the location Only 10 15 minutes away from Oxford Street which is the main shopping area in London The place is very nice and calm The hotel provide with Here mobile device that you can carry it around the city with you in which it provides unlimited data and local calls with many information about I could take it around the city and search the web including the map Very clean traditional style hotel Very warm nice staffs that speaks different languages We could keep our luggage behind the desk for free of charge until we get back to take off to airport ,1
18818, Room was compact but very comfortable and quiet Staff friendly and close to great transport into centre ,1
18819, Good location especially for access to Paddington Station for the Heathrow Express Also a short walk to Notting Hill and Portobello Road The night staff are lots of fun and provide great service Angels overnight Julian Carlos Claudio Agnelo It being close to Halloween Count Dracula was roaming the lobby and bar Our initial room smelled of cigarette smoke in spite of it being a non smoking hotel Thankfully they changed our room with no issue We had reserved a club room and were pleased to find a box of chocolates in addition to the wine and fruit bowl ,1
18820, The old world look of the interior and the Opera Bar ,1
18821, Convenient location ,1
18822, Central clean good shower and bathroom comfy bed and just what I needed ,1
18823, Hotel staff are very professional but nothing is too much trouble Very attentive ,1
18824,No Positive,1
18825, The room was clean and the bathroom was quite new,1
18826, Rich old wooden floors and moldings but fresh cleanly decorated rooms Tiny of course Delightful breakfast for just 12 pounds Just a block to Kensington gardens and Hyde Park Restaurants all up and down within walking distance A 5 10 cab fare to most anywhere but we used the tube over two days and got around just fine ,1
18827, wonderful building great location excellent staff ,1
18828, The Hotel was extremely interesting The d cor was beautiful with decorative stained glass windows and beautiful timber interiors The staff were helpful and friendly,1
